User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned
3133,Female,31,Moderate,Rural,100,60,363
3134,Male,27,Moderate,Rural,131,71,322
3135,Female,59,Moderate,Rural,139,98,550
3136,Male,32,Active,Rural,193,167,717
3137,Male,57,Active,Urban,175,103,512
3138,Male,20,Moderate,Urban,145,76,590
3139,Female,32,Moderate,Suburban,110,70,277
3140,Female,48,Sedentary,Suburban,91,74,369
3141,Female,28,Moderate,Urban,139,74,297
3142,Male,56,Moderate,Urban,119,82,328
3143,Female,36,Moderate,Suburban,102,74,255
3144,Male,32,Active,Rural,159,103,537
3145,Female,55,Moderate,Suburban,117,99,406
3146,Male,37,Moderate,Suburban,113,56,250
3147,Male,39,Sedentary,Urban,61,45,224
3148,Male,24,Active,Suburban,195,169,580
3149,Male,31,Sedentary,Suburban,90,69,411
3150,Male,21,Moderate,Urban,127,64,277
3151,Male,26,Sedentary,Rural,67,59,305
3152,Male,56,Moderate,Rural,134,100,529
3153,Male,42,Moderate,Rural,148,89,510
3154,Male,52,Active,Urban,177,100,621
3155,Male,54,Sedentary,Suburban,60,44,179
3156,Male,44,Moderate,Rural,148,125,356
3157,Male,45,Sedentary,Suburban,71,65,261
3158,Female,41,Active,Urban,176,127,697
3159,Female,50,Moderate,Rural,106,63,528
3160,Male,50,Active,Rural,171,167,379
3161,Female,33,Sedentary,Suburban,69,52,220
3162,Male,40,Sedentary,Rural,85,68,378
3163,Female,28,Sedentary,Urban,67,52,175
3164,Male,57,Moderate,Suburban,140,127,575
3165,Female,36,Moderate,Suburban,110,109,281
3166,Male,51,Moderate,Rural,122,66,342
3167,Female,40,Active,Rural,164,88,461
3168,Male,27,Sedentary,Rural,76,39,285
3169,Female,54,Sedentary,Rural,81,68,387
3170,Female,18,Sedentary,Suburban,50,39,237
3171,Female,19,Active,Suburban,159,88,354
3172,Male,39,Moderate,Rural,131,100,581
3173,Female,34,Active,Suburban,174,101,420
3174,Female,41,Sedentary,Urban,65,50,303
3175,Male,38,Sedentary,Suburban,93,57,236
3176,Male,57,Active,Urban,192,153,388
3177,Female,46,Moderate,Urban,137,73,452
3178,Male,31,Moderate,Urban,113,103,493
3179,Female,25,Sedentary,Rural,99,70,377
3180,Female,47,Active,Suburban,190,162,486
3181,Male,39,Moderate,Urban,117,110,264
3182,Female,40,Active,Rural,184,95,888
3183,Female,57,Sedentary,Suburban,94,61,229
3184,Male,30,Sedentary,Suburban,70,66,340
3185,Male,45,Sedentary,Rural,97,79,454
3186,Female,47,Sedentary,Suburban,91,75,334
3187,Female,22,Moderate,Rural,100,52,412
3188,Female,27,Sedentary,Rural,77,40,323
3189,Male,56,Moderate,Rural,131,123,439
3190,Female,26,Moderate,Suburban,112,89,335
3191,Female,31,Active,Rural,153,129,529
3192,Female,55,Sedentary,Rural,63,62,232
3193,Male,27,Moderate,Suburban,116,65,394
3194,Female,50,Active,Urban,173,88,705
3195,Female,28,Active,Rural,166,139,646
3196,Male,57,Sedentary,Rural,79,63,179
3197,Male,23,Sedentary,Urban,86,53,297
3198,Female,34,Active,Suburban,161,100,464
3199,Male,53,Moderate,Suburban,111,76,324
3200,Female,23,Sedentary,Suburban,84,83,311
3201,Female,27,Active,Rural,182,133,668
3202,Male,59,Active,Urban,163,98,561
3203,Female,22,Moderate,Suburban,115,96,564
3204,Female,36,Moderate,Urban,135,93,509
3205,Female,24,Active,Suburban,166,96,781
3206,Female,41,Moderate,Rural,126,116,595
3207,Female,59,Sedentary,Suburban,89,88,395
3208,Male,36,Active,Urban,185,159,560
3209,Female,28,Moderate,Urban,133,105,562
3210,Female,20,Moderate,Urban,100,50,208
3211,Male,47,Moderate,Rural,110,70,362
3212,Male,55,Moderate,Suburban,138,134,285
3213,Male,23,Active,Rural,198,109,425
3214,Male,52,Moderate,Rural,122,82,285
3215,Male,39,Sedentary,Urban,85,70,342
3216,Male,28,Sedentary,Urban,81,72,328
3217,Male,25,Active,Rural,158,143,525
3218,Male,44,Active,Rural,199,184,957
3219,Female,46,Sedentary,Suburban,86,56,362
3220,Female,25,Sedentary,Urban,90,60,307
3221,Male,40,Active,Urban,196,154,670
3222,Female,46,Sedentary,Urban,70,47,254
3223,Female,33,Sedentary,Suburban,50,40,106
3224,Female,52,Active,Suburban,180,152,415
3225,Female,25,Active,Urban,171,147,421
3226,Female,25,Moderate,Urban,127,106,356
3227,Male,50,Moderate,Rural,124,75,332
3228,Male,59,Sedentary,Rural,68,46,137
3229,Female,22,Active,Suburban,185,169,531
3230,Male,54,Moderate,Urban,117,81,284
3231,Female,34,Sedentary,Rural,68,54,253
3232,Female,39,Sedentary,Rural,75,71,212
3233,Female,31,Sedentary,Urban,89,47,262
3234,Male,55,Sedentary,Urban,52,30,222
3235,Female,49,Active,Rural,168,100,625
3236,Female,31,Sedentary,Urban,69,61,210
3237,Female,37,Moderate,Urban,102,60,352
3238,Male,39,Active,Suburban,190,98,913
3239,Female,47,Sedentary,Rural,56,39,250
3240,Male,50,Moderate,Rural,121,88,430
3241,Female,22,Moderate,Suburban,126,109,591
3242,Female,35,Active,Suburban,163,87,724
3243,Female,24,Active,Rural,195,124,816
3244,Male,46,Active,Rural,159,129,320
3245,Female,26,Moderate,Urban,111,67,324
3246,Female,58,Moderate,Urban,143,124,447
3247,Female,24,Sedentary,Rural,50,30,188
3248,Female,24,Active,Urban,168,108,782
3249,Female,23,Active,Urban,155,121,377
3250,Female,57,Active,Urban,175,112,503
3251,Male,44,Active,Suburban,163,142,549
3252,Female,21,Moderate,Rural,147,133,679
3253,Male,18,Active,Rural,190,139,896
3254,Female,23,Moderate,Rural,137,69,658
3255,Male,48,Moderate,Urban,147,94,334
3256,Female,18,Active,Urban,174,132,697
3257,Male,22,Moderate,Suburban,108,90,262
3258,Female,36,Moderate,Suburban,109,68,458
3259,Male,22,Active,Rural,152,83,712
3260,Female,22,Active,Suburban,185,134,612
3261,Male,48,Sedentary,Suburban,95,67,408
3262,Female,24,Moderate,Urban,108,63,242
3263,Female,32,Moderate,Rural,124,74,554
3264,Female,30,Sedentary,Rural,53,41,245
3265,Male,29,Sedentary,Suburban,74,52,250
3266,Male,36,Active,Urban,151,147,424
3267,Male,30,Sedentary,Suburban,93,58,263
3268,Female,44,Active,Suburban,161,114,471
3269,Male,55,Active,Rural,170,132,453
3270,Female,50,Active,Urban,152,97,376
3271,Female,23,Moderate,Suburban,146,112,653
3272,Female,30,Moderate,Suburban,102,81,304
3273,Female,30,Active,Urban,155,90,392
3274,Female,30,Sedentary,Suburban,67,39,290
3275,Female,37,Moderate,Rural,102,63,367
3276,Female,53,Moderate,Suburban,140,107,354
3277,Male,54,Sedentary,Rural,90,53,328
3278,Male,26,Moderate,Rural,118,91,239
3279,Female,34,Sedentary,Rural,82,56,335
3280,Female,52,Sedentary,Rural,50,39,249
3281,Male,35,Moderate,Rural,131,123,554
3282,Female,42,Sedentary,Rural,72,68,256
3283,Male,32,Sedentary,Suburban,89,65,363
3284,Female,40,Active,Urban,196,109,793
3285,Female,18,Active,Suburban,181,156,486
3286,Male,58,Moderate,Urban,135,67,390
3287,Male,55,Sedentary,Suburban,74,56,164
3288,Female,35,Moderate,Urban,148,95,409
3289,Female,18,Moderate,Suburban,132,91,290
3290,Male,56,Active,Rural,183,177,827
3291,Male,27,Sedentary,Urban,99,89,467
3292,Male,48,Moderate,Suburban,144,122,656
3293,Female,55,Moderate,Rural,126,102,319
3294,Male,24,Active,Suburban,158,134,550
3295,Female,55,Active,Urban,188,108,720
3296,Male,25,Active,Suburban,167,134,778
3297,Male,51,Moderate,Suburban,129,100,337
3298,Male,26,Sedentary,Rural,61,46,274
3299,Male,42,Active,Rural,164,106,732
3300,Female,44,Active,Rural,168,90,836
3301,Female,58,Sedentary,Urban,61,46,160
3302,Male,24,Moderate,Rural,110,87,268
3303,Female,49,Moderate,Urban,124,115,478
3304,Female,26,Sedentary,Rural,83,51,309
3305,Female,34,Active,Rural,181,104,880
3306,Male,52,Sedentary,Rural,86,82,399
3307,Male,33,Moderate,Rural,138,90,632
3308,Female,19,Moderate,Urban,104,69,474
3309,Male,48,Active,Urban,157,97,516
3310,Male,33,Active,Urban,176,112,537
3311,Male,50,Sedentary,Rural,68,35,241
3312,Male,38,Moderate,Rural,138,126,341
3313,Female,34,Moderate,Rural,106,103,443
3314,Female,52,Sedentary,Urban,89,56,197
3315,Male,24,Active,Suburban,170,98,811
3316,Female,46,Moderate,Suburban,139,75,539
3317,Female,28,Moderate,Suburban,139,121,504
3318,Female,47,Active,Urban,158,143,719
3319,Female,35,Moderate,Suburban,105,83,504
3320,Female,33,Active,Urban,189,114,414
3321,Male,23,Sedentary,Urban,61,35,136
3322,Female,19,Active,Rural,170,169,431
3323,Female,27,Active,Rural,185,172,824
3324,Male,21,Sedentary,Urban,72,57,281
3325,Male,27,Moderate,Suburban,117,59,350
3326,Male,26,Moderate,Urban,138,90,617
3327,Female,59,Active,Urban,191,180,515
3328,Female,41,Active,Suburban,195,148,601
3329,Male,22,Sedentary,Rural,55,35,266
3330,Female,52,Sedentary,Urban,86,47,248
3331,Male,21,Moderate,Rural,126,85,416
3332,Male,52,Moderate,Rural,145,96,710
3333,Female,59,Sedentary,Rural,72,63,297
3334,Male,30,Active,Urban,161,131,552
3335,Female,54,Sedentary,Suburban,52,34,214
3336,Male,49,Moderate,Suburban,114,64,482
3337,Male,18,Active,Rural,175,166,639
3338,Male,28,Sedentary,Rural,69,34,166
3339,Female,43,Moderate,Suburban,103,54,324
3340,Male,20,Active,Rural,187,159,605
3341,Male,30,Active,Suburban,151,150,426
3342,Male,49,Active,Suburban,193,174,746
3343,Female,40,Active,Urban,180,121,829
3344,Female,40,Active,Rural,152,92,551
3345,Female,47,Sedentary,Rural,61,60,199
3346,Female,23,Active,Urban,157,118,571
3347,Female,24,Sedentary,Suburban,83,64,277
3348,Male,47,Active,Rural,169,157,377
3349,Male,54,Moderate,Urban,106,53,522
3350,Male,49,Active,Suburban,159,129,322
3351,Male,23,Sedentary,Urban,89,64,378
3352,Female,52,Moderate,Urban,128,94,492
3353,Male,49,Moderate,Urban,145,98,487
3354,Female,29,Sedentary,Urban,92,76,352
3355,Female,21,Moderate,Suburban,144,107,545
3356,Female,49,Sedentary,Urban,70,68,225
3357,Male,52,Active,Suburban,162,99,740
3358,Female,33,Active,Urban,187,141,376
3359,Male,32,Sedentary,Urban,87,61,244
3360,Female,58,Active,Rural,164,119,480
3361,Male,19,Moderate,Rural,121,82,251
3362,Male,23,Active,Rural,185,141,859
3363,Female,31,Active,Rural,191,165,817
3364,Female,58,Moderate,Urban,145,111,475
3365,Male,46,Moderate,Urban,140,93,348
3366,Male,59,Active,Suburban,170,124,743
3367,Female,43,Active,Urban,178,125,862
3368,Female,35,Active,Suburban,169,101,597
3369,Female,21,Sedentary,Urban,60,50,205
3370,Male,54,Sedentary,Urban,92,59,305
3371,Female,55,Active,Suburban,194,124,775
3372,Male,42,Active,Rural,165,119,776
3373,Female,46,Moderate,Urban,122,73,391
3374,Female,51,Active,Rural,154,97,477
3375,Female,33,Active,Suburban,154,90,535
3376,Male,54,Sedentary,Urban,55,31,261
3377,Male,47,Sedentary,Suburban,78,67,157
3378,Male,40,Sedentary,Urban,55,28,131
3379,Male,53,Moderate,Suburban,103,95,339
3380,Female,45,Active,Suburban,152,138,649
3381,Female,18,Sedentary,Rural,58,51,183
3382,Female,25,Moderate,Rural,133,99,578
3383,Male,59,Active,Rural,186,98,544
3384,Male,32,Active,Urban,190,99,590
3385,Female,51,Moderate,Suburban,144,136,644
3386,Female,36,Active,Rural,158,82,741
3387,Male,47,Moderate,Urban,145,72,632
3388,Male,27,Moderate,Rural,116,109,453
3389,Male,44,Sedentary,Urban,76,52,269
3390,Male,37,Moderate,Suburban,137,74,498
3391,Female,42,Sedentary,Suburban,54,46,223
3392,Male,26,Active,Suburban,188,146,378
3393,Female,57,Sedentary,Urban,81,41,241
3394,Female,51,Moderate,Suburban,116,110,491
3395,Female,38,Sedentary,Urban,65,49,321
3396,Male,41,Active,Urban,194,156,791
3397,Female,24,Sedentary,Urban,58,44,208
3398,Female,21,Active,Suburban,198,128,671
3399,Female,25,Moderate,Suburban,141,121,573
3400,Male,30,Sedentary,Suburban,71,35,162
3401,Female,38,Active,Urban,197,180,849
3402,Female,52,Active,Suburban,154,116,528
3403,Female,22,Sedentary,Urban,67,61,212
3404,Male,25,Sedentary,Suburban,99,93,356
3405,Male,19,Sedentary,Urban,64,57,308
3406,Female,41,Sedentary,Rural,94,49,423
3407,Female,59,Sedentary,Suburban,93,87,410
3408,Male,33,Active,Suburban,173,123,625
3409,Male,21,Moderate,Urban,112,82,370
3410,Male,47,Active,Urban,174,156,818
3411,Female,47,Sedentary,Urban,98,65,344
3412,Male,52,Sedentary,Rural,92,65,387
3413,Male,59,Moderate,Suburban,112,73,286
3414,Male,30,Sedentary,Urban,73,68,340
3415,Male,54,Moderate,Rural,116,96,504
3416,Female,28,Sedentary,Rural,97,91,346
3417,Male,36,Active,Urban,157,137,598
3418,Female,35,Moderate,Suburban,111,90,358
3419,Male,34,Active,Urban,175,172,402
3420,Female,28,Sedentary,Urban,80,69,238
3421,Female,32,Active,Urban,196,130,458
3422,Female,25,Active,Rural,183,154,619
3423,Female,46,Active,Rural,166,126,336
3424,Male,34,Moderate,Suburban,129,125,492
3425,Female,43,Moderate,Rural,114,95,427
3426,Female,22,Moderate,Urban,141,90,456
3427,Female,21,Active,Rural,159,106,466
3428,Female,41,Active,Suburban,198,126,481
3429,Female,28,Sedentary,Urban,87,61,236
3430,Male,47,Moderate,Urban,137,113,681
3431,Female,57,Sedentary,Rural,77,50,162
3432,Female,52,Active,Rural,158,99,339
3433,Female,50,Moderate,Suburban,130,128,608
3434,Female,53,Sedentary,Urban,89,53,357
3435,Female,38,Active,Suburban,153,78,702
3436,Male,55,Active,Rural,170,92,715
3437,Male,22,Active,Urban,158,79,329
3438,Male,22,Moderate,Rural,111,90,385
3439,Female,38,Moderate,Urban,144,87,298
3440,Female,42,Sedentary,Suburban,52,27,256
3441,Male,27,Active,Urban,175,153,561
3442,Female,36,Moderate,Rural,130,129,605
3443,Male,49,Moderate,Urban,124,72,583
3444,Female,35,Active,Suburban,169,121,595
3445,Female,51,Active,Rural,178,95,651
3446,Female,32,Sedentary,Suburban,94,71,376
3447,Male,41,Sedentary,Urban,53,36,139
3448,Male,22,Sedentary,Urban,74,44,179
3449,Male,49,Moderate,Urban,117,97,564
3450,Male,26,Moderate,Urban,136,122,563
3451,Male,22,Moderate,Rural,109,59,454
3452,Male,22,Moderate,Urban,115,110,446
3453,Female,58,Moderate,Rural,133,82,644
3454,Male,58,Active,Rural,163,98,514
3455,Male,51,Sedentary,Rural,95,82,412
3456,Male,24,Sedentary,Urban,82,63,355
3457,Male,43,Sedentary,Urban,87,47,380
3458,Female,18,Sedentary,Suburban,79,54,339
3459,Male,51,Active,Urban,189,186,383
3460,Male,43,Moderate,Urban,104,89,299
3461,Male,49,Moderate,Urban,100,63,282
3462,Male,29,Moderate,Rural,130,115,636
3463,Female,23,Sedentary,Suburban,64,50,229
3464,Female,37,Sedentary,Urban,81,70,219
3465,Female,36,Active,Suburban,186,118,924
3466,Male,33,Active,Rural,174,133,579
3467,Male,21,Moderate,Suburban,107,56,333
3468,Male,49,Moderate,Suburban,131,105,287
3469,Female,35,Moderate,Suburban,103,52,224
3470,Female,22,Moderate,Suburban,122,85,290
3471,Male,23,Moderate,Suburban,106,60,214
3472,Male,31,Moderate,Rural,122,107,532
3473,Male,35,Sedentary,Urban,97,75,215
3474,Female,27,Active,Suburban,184,121,787
3475,Male,40,Active,Rural,163,153,795
3476,Female,35,Sedentary,Rural,77,51,360
3477,Female,21,Moderate,Urban,136,91,497
3478,Female,49,Moderate,Rural,148,116,532
3479,Female,23,Moderate,Urban,143,73,564
3480,Male,43,Active,Suburban,169,98,636
3481,Female,23,Active,Rural,165,152,746
3482,Male,52,Moderate,Rural,118,76,276
3483,Female,58,Moderate,Rural,117,60,492
3484,Male,22,Sedentary,Suburban,85,57,340
3485,Female,31,Moderate,Urban,122,83,386
3486,Female,19,Sedentary,Urban,58,54,283
3487,Female,57,Moderate,Rural,137,73,637
3488,Male,30,Moderate,Rural,136,113,533
3489,Female,22,Moderate,Suburban,120,118,461
3490,Female,53,Sedentary,Suburban,77,57,172
3491,Female,53,Sedentary,Urban,63,31,221
3492,Female,36,Sedentary,Rural,78,69,308
3493,Male,37,Active,Rural,156,123,747
3494,Male,39,Active,Rural,165,92,603
3495,Male,48,Moderate,Rural,143,126,469
3496,Male,58,Sedentary,Suburban,54,52,227
3497,Female,21,Sedentary,Suburban,51,34,189
3498,Female,20,Moderate,Urban,125,77,466
3499,Female,54,Moderate,Rural,137,73,453
3500,Male,42,Moderate,Suburban,111,63,421
3501,Female,54,Moderate,Rural,130,105,483
3502,Male,21,Sedentary,Urban,56,52,217
3503,Male,56,Active,Rural,174,149,503
3504,Male,24,Sedentary,Suburban,60,52,299
3505,Female,24,Active,Suburban,159,144,363
3506,Female,42,Moderate,Urban,143,74,691
3507,Female,32,Active,Urban,194,124,781
3508,Male,24,Sedentary,Rural,51,49,196
3509,Female,21,Sedentary,Rural,91,67,382
3510,Female,51,Sedentary,Suburban,92,51,336
3511,Male,59,Sedentary,Suburban,53,41,257
3512,Female,36,Sedentary,Suburban,76,40,355
3513,Female,55,Sedentary,Urban,96,77,267
3514,Male,44,Moderate,Urban,140,124,338
3515,Male,22,Active,Urban,189,138,783
3516,Female,30,Moderate,Rural,114,84,500
3517,Male,31,Active,Urban,193,120,684
3518,Female,47,Active,Rural,194,99,891
3519,Female,27,Active,Rural,164,145,355
3520,Male,49,Sedentary,Rural,92,76,267
3521,Male,18,Sedentary,Urban,99,93,346
3522,Male,41,Sedentary,Suburban,76,56,251
3523,Male,46,Active,Urban,161,114,753
3524,Female,24,Active,Urban,182,113,888
3525,Male,48,Active,Urban,179,162,846
3526,Male,34,Moderate,Rural,119,64,460
3527,Male,47,Sedentary,Suburban,68,36,209
3528,Male,42,Sedentary,Urban,59,52,138
3529,Female,45,Sedentary,Urban,51,37,140
3530,Male,53,Moderate,Rural,144,99,433
3531,Male,24,Moderate,Urban,113,110,540
3532,Female,52,Moderate,Urban,144,90,519
3533,Male,37,Active,Rural,185,132,405
3534,Female,31,Moderate,Urban,120,115,280
3535,Female,47,Active,Suburban,190,137,835
3536,Female,18,Active,Rural,171,122,605
3537,Female,55,Sedentary,Suburban,51,44,207
3538,Male,58,Sedentary,Urban,79,56,265
3539,Female,42,Moderate,Rural,122,113,373
3540,Male,51,Active,Rural,191,158,681
3541,Female,25,Active,Urban,186,157,858
3542,Female,37,Active,Suburban,150,128,407
3543,Male,47,Sedentary,Urban,80,78,295
3544,Male,21,Sedentary,Rural,52,40,179
3545,Female,38,Sedentary,Rural,98,82,359
3546,Male,44,Sedentary,Rural,56,42,196
3547,Female,27,Sedentary,Urban,74,73,269
3548,Male,40,Sedentary,Urban,65,32,304
3549,Female,50,Moderate,Urban,136,112,413
3550,Male,28,Moderate,Suburban,133,131,604
3551,Male,58,Moderate,Suburban,118,102,258
3552,Female,36,Moderate,Suburban,129,74,315
3553,Female,28,Active,Rural,178,171,831
3554,Female,21,Sedentary,Suburban,50,29,214
3555,Male,40,Sedentary,Rural,83,54,184
3556,Male,22,Moderate,Suburban,123,100,326
3557,Female,22,Active,Suburban,151,138,373
3558,Male,35,Moderate,Rural,145,88,327
3559,Female,34,Sedentary,Urban,75,43,269
3560,Male,20,Moderate,Suburban,123,90,335
3561,Male,25,Active,Rural,179,123,807
3562,Male,57,Sedentary,Urban,93,49,318
3563,Female,40,Active,Urban,197,163,545
3564,Male,40,Moderate,Urban,144,139,699
3565,Male,19,Sedentary,Rural,54,53,215
3566,Male,56,Active,Suburban,196,102,694
3567,Male,38,Active,Suburban,176,91,687
3568,Female,41,Active,Suburban,172,146,462
3569,Male,55,Sedentary,Urban,94,54,269
3570,Male,37,Sedentary,Suburban,62,39,288
3571,Male,56,Moderate,Rural,129,106,349
3572,Male,44,Moderate,Suburban,145,127,467
3573,Female,56,Sedentary,Suburban,67,52,181
3574,Male,24,Active,Suburban,185,110,642
3575,Male,50,Sedentary,Suburban,77,73,319
3576,Male,46,Sedentary,Rural,79,56,227
3577,Male,27,Sedentary,Suburban,75,51,150
3578,Female,27,Sedentary,Urban,66,63,261
3579,Male,29,Moderate,Suburban,135,122,304
3580,Male,20,Moderate,Urban,126,115,446
3581,Female,20,Active,Urban,195,116,653
3582,Male,30,Sedentary,Urban,78,46,388
3583,Female,48,Sedentary,Rural,99,75,479
3584,Male,44,Moderate,Urban,138,130,369
3585,Male,23,Moderate,Urban,132,126,491
3586,Male,44,Sedentary,Suburban,69,37,166
3587,Male,52,Moderate,Rural,145,108,390
3588,Male,26,Sedentary,Rural,75,41,237
3589,Male,23,Active,Rural,192,161,782
3590,Male,23,Active,Urban,195,153,810
3591,Male,57,Active,Urban,186,149,513
3592,Male,43,Sedentary,Urban,54,35,230
3593,Male,36,Moderate,Suburban,142,119,662
3594,Male,33,Active,Urban,193,139,689
3595,Male,58,Sedentary,Rural,79,71,387
3596,Female,40,Active,Suburban,186,142,608
3597,Male,28,Active,Suburban,187,99,629
3598,Female,33,Moderate,Rural,142,110,571
3599,Female,46,Sedentary,Urban,85,83,274
3600,Male,55,Moderate,Suburban,144,80,519
3601,Female,37,Moderate,Rural,108,106,306
3602,Male,38,Moderate,Urban,140,139,628
3603,Male,45,Active,Suburban,179,126,847
3604,Female,50,Active,Suburban,195,166,622
3605,Female,57,Active,Suburban,180,124,663
3606,Female,43,Sedentary,Suburban,94,52,288
3607,Male,27,Moderate,Suburban,131,67,644
3608,Female,51,Active,Urban,151,94,512
3609,Female,26,Moderate,Rural,138,80,567
3610,Female,53,Moderate,Suburban,141,78,534
3611,Male,28,Moderate,Rural,143,123,571
3612,Male,27,Moderate,Rural,101,87,455
3613,Female,24,Moderate,Rural,137,100,472
3614,Female,55,Active,Urban,193,180,440
3615,Female,33,Sedentary,Rural,61,49,206
3616,Female,43,Sedentary,Rural,72,41,285
3617,Female,49,Sedentary,Rural,81,52,316
3618,Female,48,Sedentary,Suburban,60,32,168
3619,Female,49,Moderate,Suburban,101,79,260
3620,Male,29,Active,Rural,178,148,889
3621,Female,44,Active,Urban,174,132,400
3622,Female,39,Moderate,Suburban,118,107,252
3623,Male,32,Moderate,Suburban,149,100,572
3624,Female,25,Active,Rural,192,125,461
3625,Male,21,Active,Rural,195,160,421
3626,Female,25,Sedentary,Urban,72,71,153
3627,Male,40,Sedentary,Suburban,87,71,418
3628,Female,33,Sedentary,Rural,64,63,218
3629,Female,51,Active,Suburban,187,144,862
3630,Male,39,Sedentary,Rural,63,33,155
3631,Male,40,Active,Rural,180,90,757
